fat,sugar,sodium,grade
2.2,14.5,0.051,C
2.5,9.0,0.0,B
0.5,5.0,0.0,A
2.5,6.0,0.045,B
3.0,16.0,0.0,C
3.3,7.4,0.014,B
3.0,9.0,0.055,B
3.4,13.9,41.0,D
4.0,16.0,0.0,C
5.0,14.0,0.0,C
4.0,15.0,0.095,C
4.0,13.0,0.075,C
6.0,11.0,0.0,B
3.0,0.0,0.135,A
2.5,0.0,0.99,B
4.0,2.0,0.085,A
0.0,0.0,0.46,A
5.0,0.0,1.29,C
7.0,0.0,0.83,B
7.0,0.0,0.6,B
2.0,0.0,0.76,B
6.0,0.0,0.72,B
7.0,0.0,0.0,B
2.5,0.0,0.0,A
8.0,0.0,0.8,B
7.0,0.0,0.0,B
5.1,0.0,0.0,A
8.81,0.0,0.0,B
14.5,0.0,0.0,B
5.0,0.0,0.0,A
5.7,0.0,0.0,A
26.0,0.0,0.0,C
26.0,0.0,0.0,C
0.0,0.0,0.0,A
13.6,0.0,0.0,B
15.0,0.0,0.0,B
11.56,0.0,0.0,B
4.4,0.0,0.0,A
8.7,0.0,0.0,B
7.6,0.0,0.0,B
18.23,0.0,0.0,C
11.1,0.0,0.0,B
15.0,0.0,0.0,B
2.0,0.0,0.0,A
14.61,0.0,0.0,B
2.3,0.0,0.0,A
5.0,0.0,0.0,A
38.7,0.0,0.0,D
18.0,0.0,0.0,C
0.0,0.0,0.0,A
19.0,0.0,0.0,C
7.0,0.0,0.0,B
3.45,0.0,0.0,A
2.26,0.0,0.0,A
3.52,0.0,0.0,A
11.13,0.0,0.0,B
7.0,0.0,0.0,B
16.0,0.0,0.0,B
12.0,0.0,0.0,B
6.0,0.0,0.0,A
4.0,0.0,0.0,A
24.0,0.0,0.0,C
3.0,0.0,0.0,A
6.0,0.0,0.0,A
15.0,0.0,0.0,B
8.6,0.0,0.0,B
5.0,0.0,0.0,A
13.0,0.0,0.0,B
9.93,0.0,0.0,B
15.0,0.0,0.0,B
14.8,0.0,0.0,B
3.0,0.0,0.0,A
12.0,0.0,0.0,B
3.32,0.0,0.0,A
32.0,0.0,0.0,C
16.0,0.0,0.0,B
11.0,0.0,0.0,B
7.0,0.0,0.0,B
6.99,0.0,0.0,B
37.0,0.0,0.0,D
12.83,0.0,0.0,B
8.0,0.0,0.0,B
10.0,0.0,0.0,B
1.0,19.0,0.11,C
0.0,39.0,0.0,D
0.0,20.0,0.0,C
0.0,22.0,0.0,C
0.0,22.0,0.0,C
0.0,24.0,0.015,C
0.0,22.0,0.02,C
0.0,34.0,0.0,D
0.0,27.0,0.045,D
5.0,0.0,0.0,A
6.0,0.0,0.0,A
13.0,3.0,0.0,B
5.0,0.0,0.0,A
5.0,0.0,0.0,A
13.0,3.0,0.0,B
0.1,0.0,0.0,A
4.5,0.0,0.0,A
7.9,1.0,0.142,B
5.0,0.0,0.0,A
5.0,0.0,0.075,A
2.0,0.0,0.0,A
2.0,0.0,0.0,A
4.0,0.0,0.0,A
7.0,0.38,0.0,B
3.0,0.0,0.0,A
0.0,0.0,0.0,A
3.5,0.0,0.0,A
3.5,25.0,0.0,C
3.5,0.0,0.0,A
0.0,0.0,0.0,A
0.0,9.0,0.065,B
0.0,11.0,0.055,B
0.0,18.0,0.13,C
0.0,11.0,0.0,B
0.0,9.0,0.065,B
0.0,49.0,0.065,D
0.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,35.0,0.07,D
4.5,4.0,0.09,A
9.0,1.0,0.18,B
0.0,5.0,0.03,A
2.0,1.0,0.07,A
3.0,1.0,0.075,A
3.0,2.0,0.015,A
1.5,0.0,0.0,A
2.0,1.0,0.03,A
3.0,2.0,0.055,A
3.0,1.0,0.04,A
1.0,0.0,0.04,A
3.5,2.0,0.1,A
3.5,2.0,0.01,A
3.5,1.0,0.115,A
3.5,2.0,0.005,A
2.0,1.0,0.0,A
2.0,1.0,0.06,A
3.5,1.0,0.055,A
4.5,0.0,0.0,A
3.0,1.0,0.02,A
3.5,2.0,0.05,A
6.0,0.0,0.14,A
9.0,10.0,0.06,B
10.0,3.0,0.16,B
4.5,11.0,0.04,B
6.0,7.0,0.125,B
9.0,13.0,0.1,C
2.0,2.0,0.0,A
13.0,4.0,0.08,B
2.5,3.0,0.035,A
9.0,5.0,0.0,B
6.0,7.0,0.125,B
7.0,8.0,0.02,B
2.5,3.0,0.015,A
2.5,3.0,0.035,A
4.5,2.0,0.08,A
8.0,8.0,0.02,B
0.0,5.0,0.0,A
8.0,5.0,0.015,B
11.0,5.0,0.09,B
2.0,6.0,0.085,B
5.0,0.0,0.21,A
3.0,13.0,0.08,C
8.0,8.0,0.0,B
3.0,2.0,0.03,A
6.0,2.0,0.11,A
6.0,8.0,0.045,B
7.0,7.0,0.01,B
2.5,3.0,0.035,A
4.5,4.0,0.01,A
2.0,4.0,0.045,A
7.0,5.0,0.015,B
9.0,5.0,0.17,B
9.0,1.0,0.14,B
14.0,6.0,0.07,B
12.0,5.0,0.095,B
11.0,5.0,0.08,B
7.0,9.0,0.04,B
0.0,4.0,0.0,A
15.0,12.0,0.18,B
24.0,0.0,0.0,C
16.0,16.0,0.03,C
17.0,9.0,0.0,C
3.4,6.8,0.017,B
8.3,10.2,0.048,B
3.4,6.8,0.017,B
3.7,8.4,0.02,B
3.5,8.1,0.008,B
3.7,4.6,0.022,A
2.1,0.4,0.002,A
1.9,3.2,0.005,A
2.0,4.0,0.02,A
1.0,0.0,0.0,A
0.0,25.0,0.0,C
2.0,4.0,0.015,A
2.0,4.0,0.015,A
0.0,25.0,0.0,C
2.0,14.0,0.0,C
0.0,26.0,0.0,D
4.0,2.0,0.065,A
0.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,0.0,0.0,A
0.5,0.015,0.0,A
6.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,0.01,0.0,A
0.0,0.0,0.0,A
6.0,0.0,0.0,A
14.0,0.0,0.0,B
0.0,0.0,0.0,A
14.0,2.0,0.045,B
13.0,4.0,0.115,B
0.0,9.0,0.0,B
0.5,0.0,0.0,A
6.0,6.0,0.015,B
3.0,13.0,0.045,C
2.0,12.0,0.045,B
3.0,11.0,0.0,B
2.0,7.0,0.0,B
7.0,0.0,0.0,B
4.5,7.0,0.135,B
7.0,7.0,0.16,B
2.5,2.0,0.2,A
5.0,8.0,0.286,B
5.0,8.0,0.286,B
3.0,2.5,0.269,A
17.0,19.0,0.45,C
10.0,13.0,0.125,C
14.0,15.0,0.19,C
9.0,8.0,0.2,B
7.0,6.0,0.24,B
4.0,3.0,0.26,A
7.0,8.0,0.3,B
7.0,8.0,0.21,B
8.0,10.0,0.25,B
8.0,10.0,0.25,B
5.0,7.0,0.115,B
11.0,12.0,0.3,B
4.0,3.0,0.16,A
10.0,14.0,0.23,C
6.0,3.0,0.25,A
10.0,10.0,0.125,B
10.0,9.0,0.23,B
5.0,8.0,0.22,B
0.0,2.0,0.015,A
9.0,7.0,0.35,B
0.0,2.0,0.015,A
6.0,0.0,0.25,A
4.5,2.0,0.13,A
8.0,14.0,0.0,C
0.0,2.0,0.0,A
4.0,3.0,0.31,A
6.0,5.0,0.29,A
17.0,19.0,0.45,C
12.0,15.0,0.17,C
14.0,6.0,0.37,B
7.0,8.0,0.3,B
3.5,5.0,0.256,A
8.0,4.0,0.18,B
12.0,14.0,0.17,C
10.0,19.0,0.23,C
4.5,4.0,0.31,A
5.0,7.0,0.384,B
8.0,1.0,0.19,B
12.0,11.0,0.29,B
2.5,2.0,0.23,A
3.5,4.0,0.15,A
2.5,0.0,0.075,A
3.5,1.0,0.08,A
6.0,1.0,0.09,A
2.5,0.0,0.06,A
2.5,0.0,0.045,A
8.0,3.0,0.34,B
12.0,0.0,0.11,B
15.0,2.0,0.14,B
12.0,4.0,0.08,B
17.0,4.0,0.0,C
14.0,2.0,0.125,B
29.0,0.0,0.24,C
17.0,1.0,0.135,C
2.5,18.0,0.16,C
2.5,20.0,0.18,C
5.0,3.0,0.07,A
4.5,4.0,0.095,A
6.0,5.0,0.125,A
5.0,3.0,0.0,A
4.5,4.0,0.06,A
5.0,4.0,0.055,A
11.0,7.0,0.14,B
5.0,4.0,0.1,A
5.0,3.0,0.085,A
5.0,5.0,0.05,A
4.5,4.0,0.08,A
6.0,3.0,0.095,A
5.0,7.0,0.12,B
9.0,0.0,0.0,B
6.0,0.0,0.0,A
6.0,0.0,0.0,A
7.0,0.0,0.0,B
5.0,0.0,0.0,A
4.0,0.0,0.0,A
5.0,7.0,0.035,B
6.0,0.0,0.0,A
1.0,0.0,0.12,A
0.0,1.0,0.0,A
0.0,1.0,0.06,A
0.0,1.0,0.06,A
0.0,1.0,0.06,A
0.0,1.0,0.06,A
0.0,1.0,0.06,A
1.5,3.0,0.08,A
1.5,3.0,0.085,A
0.0,0.0,0.01,A
0.0,1.0,0.0,A
4.0,20.0,0.0,C
0.0,0.0,0.025,A
1.0,1.0,0.13,A
1.0,1.0,0.18,A
4.0,20.0,0.0,C
1.5,3.0,0.06,A
0.0,1.0,0.12,A
0.0,0.0,0.0,A
1.0,0.0,0.16,A
0.0,1.0,0.06,A
0.0,0.0,0.044,A
2.5,0.0,0.51,B
0.0,0.0,0.035,A
7.0,16.0,0.34,C
1.5,2.0,0.15,A
7.0,5.0,0.159,B
1.5,1.0,0.07,A
5.0,14.0,0.45,C
9.0,8.0,0.38,B
1.5,3.0,0.17,A
2.0,2.0,0.125,A
0.0,0.0,0.32,A
1.0,1.0,0.2,A
3.0,1.0,0.27,A
4.0,2.0,0.14,A
0.02,12.0,0.095,B
0.0,8.0,0.0,B
2.0,10.0,0.027,B
0.0,22.0,0.17,C
0.01,14.0,0.053,C
0.0,7.0,0.08,B
12.0,18.0,0.44,C
2.5,3.0,0.33,A
3.5,2.5,0.12,A
1.0,1.0,0.11,A
14.0,38.0,0.58,D
0.1,0.0,0.005,A
4.5,7.0,0.11,B
2.0,13.0,0.125,C
7.0,11.0,0.2,B
12.0,8.0,0.17,B
2.5,0.0,0.38,A
3.0,1.0,0.42,A
3.5,3.0,0.41,A
4.0,6.0,0.1,B
7.0,8.0,0.23,B
2.0,4.0,0.1,A
2.5,0.0,0.39,A
8.0,8.0,0.23,B
1.5,9.0,0.15,B
5.0,6.0,0.23,B
7.0,7.0,0.26,B
8.0,3.0,0.22,B
8.0,14.0,0.11,C
10.0,4.0,0.17,B
4.0,6.0,0.22,B
5.0,6.0,0.095,B
11.0,16.0,0.21,C
3.0,1.0,0.42,A
4.0,5.0,0.3,A
7.0,0.0,0.0,B
13.0,12.0,0.3,B
3.0,1.0,0.27,A
2.5,4.0,0.32,A
3.0,1.0,0.42,A
1.5,0.0,0.3,A
7.0,4.0,0.19,B
14.0,25.0,0.025,C
13.0,19.0,0.18,C
4.5,5.0,0.13,A
3.5,7.0,0.095,B
9.0,9.0,0.24,B
2.0,3.0,0.26,A
9.0,21.0,0.09,C
6.0,2.0,0.19,A
13.0,14.0,0.22,C
3.5,6.0,0.37,B
16.0,19.0,0.3,C
3.5,4.0,0.17,A
13.0,15.0,0.17,C
4.0,5.0,0.31,A
11.0,10.0,0.2,B
16.0,3.0,0.24,B
12.0,13.0,0.17,C
2.0,8.0,0.1,B
3.0,2.0,0.33,A
3.0,4.0,0.25,A
6.0,4.0,0.22,A
5.0,7.0,0.14,B
3.5,2.0,0.02,A
3.5,2.0,0.02,A
2.0,2.0,0.03,A
2.5,3.0,0.035,A
3.0,2.0,0.035,A
1.9,0.9,0.06,A
1.8,1.0,0.06,A
1.5,0.0,0.001,A
8.0,5.6,0.25,B
0.0,1.0,0.05,A
1.8,1.8,0.19,A
0.2,0.6,0.0,A
1.9,0.0,0.06,A
1.8,1.6,0.0,A
1.5,1.0,0.07,A
1.8,1.0,0.0,A
1.9,0.9,0.0,A
0.0,3.0,0.16,A
9.0,1.0,0.42,B
0.0,32.0,0.0,D
0.0,13.0,0.019,C
0.0,20.0,0.02,C
0.0,16.0,0.01,C
3.5,16.0,0.14,C
0.0,18.0,0.01,C
3.0,17.0,0.04,C
3.0,25.0,0.0,C
2.0,17.0,0.06,C
1.2,0.4,0.022,A
5.1,0.0,0.003,A
1.5,1.0,0.017,A
2.2,0.97,0.0,A
3.0,1.5,0.016,A
2.1,0.8,0.004,A
1.2,0.4,0.022,A
2.34,0.0,0.007,A
0.0,0.0,0.0,A
2.35,0.7,0.0,A
26.3,40.3,0.29,D
0.9,54.5,0.34,D
1.5,1.0,0.03,A
2.0,2.0,0.025,A
2.0,2.0,0.05,A
2.0,4.0,0.01,A
1.5,3.0,0.05,A
2.5,3.0,0.03,A
2.5,5.0,0.04,A
3.5,3.0,0.0,A
1.5,3.0,0.025,A
1.5,2.0,0.025,A
2.0,3.0,0.035,A
14.0,3.0,1.26,C
2.5,1.0,0.015,A
2.5,0.0,0.035,A
3.0,3.0,0.03,A
2.0,3.0,0.04,A
2.5,5.0,0.065,A
1.0,1.0,0.015,A
2.0,2.0,0.06,A
1.5,2.0,0.015,A
2.0,3.0,0.035,A
1.5,2.0,0.015,A
2.0,4.0,0.01,A
1.0,2.0,0.015,A
3.0,5.0,0.055,A
1.5,1.0,0.0,A
2.5,3.0,0.025,A
2.0,3.0,0.02,A
1.5,2.0,0.015,A
5.0,7.0,0.05,B
1.5,4.0,0.01,A
1.5,3.0,0.025,A
2.0,3.0,0.025,A
3.0,4.0,0.01,A
3.0,3.0,0.02,A
1.5,2.0,0.02,A
2.5,3.0,0.03,A
2.5,2.0,0.03,A
1.5,1.0,0.045,A
1.5,3.0,0.035,A
3.5,5.0,0.035,A
5.0,7.0,0.05,B
3.0,5.0,0.04,A
4.0,5.0,0.03,A
4.5,7.0,0.1,B
1.5,3.0,0.01,A
2.0,3.0,0.045,A
0.0,29.0,0.0,D
5.0,0.0,0.0,A
11.0,0.0,0.0,B
1.0,10.0,0.0,B
1.0,0.0,0.0,A
9.0,0.0,0.0,B
5.0,0.0,0.0,A
6.0,0.0,0.0,A
4.0,0.0,0.0,A
13.0,0.0,0.0,B
0.0,0.0,0.0,A
18.0,0.0,0.0,C
5.0,0.0,0.0,A
0.0,5.0,0.0,A
0.0,12.0,0.0,B
6.0,0.0,0.0,A
3.0,0.0,0.0,A
9.0,0.0,0.0,B
2.0,0.0,0.0,A
3.0,0.0,0.0,A
9.0,0.0,0.0,B
0.0,6.0,0.0,B
9.0,0.0,0.0,B
9.0,0.0,0.0,B
15.0,0.0,0.0,B
4.0,0.0,0.0,A
2.0,0.0,0.0,A
4.0,0.0,0.0,A
9.0,0.0,0.0,B
5.0,0.0,0.0,A
5.0,0.0,0.0,A
8.0,0.0,0.0,B
6.0,0.0,0.0,A
4.0,0.0,0.0,A
0.0,6.0,0.0,B
10.0,0.0,0.0,B
1.0,0.0,0.0,A
7.0,0.0,0.0,B
4.0,0.0,0.0,A
11.0,0.0,0.0,B
2.0,0.0,0.0,A
5.0,0.0,0.0,A
7.0,0.0,0.0,B
10.0,0.0,0.0,B
4.0,0.0,0.0,A
19.0,12.0,0.14,C
0.0,0.045,0.0,A
6.0,9.0,0.015,B
3.0,0.0,0.0,A
5.0,3.0,0.045,A
0.0,0.0,0.01,A
9.0,20.0,0.075,C
0.0,27.0,0.0,D
19.0,12.0,0.14,C
3.5,0.04,0.0,A
1.5,0.0,0.0,A
2.0,0.0,0.0,A
0.0,0.035,0.0,A
2.0,0.0,0.0,A
0.0,0.0,0.0,A
11.0,0.0,0.0,B
11.0,0.0,0.0,B
1.5,0.0,0.0,A
3.5,0.0,0.0,A
11.0,7.0,0.25,B
5.0,5.0,0.04,A
8.0,7.0,0.08,B
6.0,1.0,0.11,A
8.0,6.0,0.08,B
10.0,27.0,0.01,D
9.0,6.0,0.065,B
3.0,20.0,0.0,C
3.5,1.0,0.0,A
10.0,0.0,0.0,B
12.0,0.0,0.0,B
12.0,0.0,0.0,B
8.0,0.0,0.0,B
16.0,0.0,0.0,B
26.0,0.0,0.0,C
11.1,0.0,0.0,B
15.0,0.0,0.0,B
13.0,28.0,0.13,D
5.0,17.0,0.0,C
9.0,8.0,0.105,B
5.0,12.0,0.0,B
6.0,14.0,0.07,C
8.0,31.0,0.16,D
0.6,0.0,0.0,A
0.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,0.0,0.0,A
3.2,0.0,0.0,A
3.5,0.0,0.0,A
0.0,0.0,0.0,A
5.0,19.0,0.08,C
5.0,19.0,0.08,C
5.0,19.0,0.08,C
2.5,12.0,0.04,B
2.0,13.0,0.04,C
2.5,12.0,0.05,B
2.5,12.0,0.04,B
3.5,17.0,0.15,C
2.5,13.0,0.115,C
3.5,17.0,0.15,C
3.5,14.0,0.15,C
4.5,14.0,0.17,C
2.5,14.0,0.0,C
2.0,12.0,0.105,B
4.0,20.0,0.0,C
0.0,0.0,0.0,A
2.0,11.0,0.06,B
0.0,12.0,0.0,B
4.0,11.0,0.0,B
3.5,17.0,0.0,C
2.5,11.0,0.0,B
2.5,14.0,0.075,C
2.5,12.0,0.115,B
2.5,16.0,0.105,C
4.0,17.0,0.135,C
2.0,0.0,0.0,A
0.0,11.0,0.075,B
3.0,18.0,0.115,C
3.0,22.0,0.14,C
3.0,16.0,0.115,C
0.0,0.0,0.0,A
0.0,12.0,0.06,B
3.0,16.0,0.105,C
4.0,14.0,0.105,C
0.0,0.0,0.0,A
2.5,12.0,0.115,B
3.0,16.0,0.105,C
2.0,12.0,0.05,B
3.4,10.8,0.11,B
2.3,3.9,0.036,A
2.0,13.0,0.1,C
2.0,12.0,0.0,B
2.2,11.9,0.0,B
1.5,1.0,0.05,A
1.0,8.0,0.03,B
2.5,14.0,0.075,C
1.5,9.0,0.07,B
5.0,8.0,0.015,B
1.0,8.0,0.01,B
6.0,10.0,0.12,B
3.5,7.0,0.02,B
1.5,9.0,0.1,B
0.0,0.0,0.0,A
4.5,12.0,0.07,B
9.0,6.0,0.0,B
1.0,1.0,0.0,A
1.0,10.0,0.135,B
9.0,26.0,0.21,D
2.0,4.0,0.015,A
5.3,6.5,0.016,B
10.0,13.0,0.0,C
7.0,0.0,0.095,B
16.7,0.0,0.0,B
0.5,9.0,0.0,B
0.1,0.0,0.077,A
1.0,9.0,0.0,B
1.0,9.0,0.0,B
4.0,9.0,0.04,B
6.0,19.0,0.07,C
1.0,3.0,0.02,A
2.0,7.0,47.0,D
17.0,19.7,0.059,C
1.0,8.0,0.035,B
1.5,9.0,0.07,B
8.0,0.0,0.0,B
1.0,10.0,0.06,B
6.0,18.0,0.1,C
0.5,5.0,0.035,A
0.0,3.0,0.0,A
7.0,15.0,0.0,C
0.5,3.0,0.18,A
18.0,14.0,0.21,C
3.6,5.6,0.011,B
2.5,5.0,0.0,A
4.0,10.0,0.075,B
7.0,10.0,0.09,B
1.0,9.0,0.045,B
3.5,6.0,0.04,B
2.5,3.0,0.05,A
6.0,11.0,0.09,B
3.0,10.0,0.05,B
0.5,6.0,0.005,B
1.5,1.0,0.01,A
6.0,9.0,0.0,B
15.7,1.0,0.061,B
4.0,18.0,0.115,C
7.0,9.0,0.095,B
7.0,9.0,0.115,B
6.0,18.0,0.105,C
7.0,0.0,0.115,B
2.0,8.0,0.07,B
10.7,0.0,0.0,B
11.0,13.0,0.035,C
0.5,4.0,0.16,A
4.0,21.0,0.15,C
4.0,15.0,0.095,C
3.0,13.0,0.0,C
18.0,15.0,0.0,C
6.0,10.0,0.07,B
4.0,18.0,0.135,C
5.0,7.0,0.03,B
2.9,13.2,0.105,C
2.5,6.0,0.045,B
6.0,13.0,0.0,C
3.0,9.0,0.055,B
3.0,2.0,0.04,A
0.5,5.0,0.045,A
6.0,11.0,0.095,B
17.0,13.0,0.035,C
1.0,8.0,0.05,B
1.5,3.0,0.035,A
1.5,3.0,0.025,A
2.5,3.0,0.025,A
2.0,5.0,0.045,A
3.5,3.0,0.05,A
2.0,3.0,0.025,A
4.0,4.0,0.035,A
10.5,12.0,0.09,B
3.5,4.0,0.01,A
4.0,4.0,0.045,A
2.0,4.0,0.06,A
4.0,4.0,0.025,A
2.0,5.0,0.025,A
2.0,2.0,0.025,A
3.0,1.0,0.065,A
17.0,1.0,0.91,C
11.0,3.0,0.89,B
7.0,2.0,0.63,B
29.0,0.0,0.0,C
9.0,3.0,0.65,B
14.0,0.0,0.43,B
11.0,8.0,0.035,B
11.0,7.0,0.04,B
21.0,7.0,1.31,C
14.0,3.0,0.0,B
3.0,7.0,0.1,B
9.0,6.0,0.0,B
5.0,7.0,0.06,B
6.0,3.0,0.09,A
6.0,5.0,0.085,A
12.0,5.0,1.03,B
12.0,5.0,1.17,B
20.0,8.0,1.37,C
23.0,6.0,0.055,C
16.3,5.0,1.93,C
4.0,5.0,0.015,A
16.0,6.0,0.65,B
17.0,9.0,0.64,C
18.0,7.0,1.4,C
5.0,4.0,0.055,A
24.0,7.0,1.17,C
7.0,5.0,0.09,B
3.5,4.0,0.085,A
3.5,2.0,0.16,A
9.0,13.0,0.1,C
17.0,5.0,1.43,C
7.0,0.0,0.12,B
6.0,11.0,0.05,B
26.0,8.0,2.44,C
7.0,5.0,0.11,B
11.0,9.0,0.0,B
4.0,5.0,0.115,A
21.0,7.0,1.31,C
2.5,1.0,0.2,A
5.0,5.0,0.04,A
7.0,10.0,0.0,B
16.0,3.0,1.22,B
4.0,5.0,0.06,A
5.0,4.0,0.05,A
6.0,3.0,0.19,A
13.0,3.0,1.05,B
17.0,0.0,0.0,C
14.0,3.0,0.0,B
3.0,4.0,0.0,A
6.0,5.0,0.095,A
7.0,3.0,0.135,B
8.0,6.0,0.065,B
8.0,14.0,0.02,C
5.0,4.0,0.045,A
6.0,6.0,0.09,B
8.0,7.0,0.05,B
15.0,4.0,0.0,B
11.0,9.0,0.065,B
6.0,5.0,0.04,A
8.0,8.0,0.065,B
6.0,8.0,0.06,B
4.0,3.0,0.115,A
4.0,5.0,0.015,A
28.4,5.6,1.82,C
14.0,3.0,1.25,B
3.5,2.0,0.09,A
6.0,0.0,0.2,A
8.0,7.0,0.0,B
4.0,13.0,0.03,C
5.0,9.0,0.0,B
17.0,6.0,1.5,C
21.0,0.0,0.0,C
3.0,6.0,0.085,B
5.0,5.0,0.09,A
17.0,5.0,1.3,C
6.0,4.0,0.07,A
6.0,0.0,0.29,A
6.0,8.0,0.05,B
8.0,1.0,0.14,B
3.0,5.0,0.07,A
6.0,3.0,0.105,A
7.0,4.0,0.095,B
7.0,8.0,0.02,B
1.5,1.0,0.055,A
14.0,3.0,0.73,B
23.0,0.0,0.0,C
5.0,6.0,0.095,B
3.0,4.0,0.0,A
18.0,4.0,1.2,C
5.0,7.0,0.04,B
8.0,6.0,0.105,B
4.0,5.0,0.05,A
6.0,10.0,0.01,B
13.0,2.0,0.0,B
12.0,3.0,0.99,B
11.0,3.0,0.0,B
15.0,3.0,1.49,C
18.0,4.0,0.91,C
21.0,5.0,0.0,C
17.0,5.4,1.95,C
0.0,9.0,0.0,B
25.0,25.0,0.025,C
9.75,0.75,0.0,B
4.5,5.0,0.055,A
24.0,3.6,0.0,C
24.0,3.2,0.0,C
31.0,3.8,0.0,C
8.0,0.0,0.0,B
19.0,0.0,0.0,C
9.0,1.0,0.0,B
14.0,0.0,0.0,B
16.2,1.8,0.0,B
17.0,0.0,0.0,C
7.0,1.0,0.0,B
5.0,1.0,0.135,A
18.2,0.0,0.0,C
14.0,0.002,0.0,B
9.0,2.0,0.97,B
8.0,2.0,0.97,B
8.0,4.0,0.66,B
10.0,4.0,0.94,B
8.0,3.0,0.64,B
18.0,0.0,0.0,C
13.0,1.0,0.0,B
14.0,0.0,0.0,B
20.0,0.0,0.0,C
10.0,3.0,0.0,B
1.0,1.0,0.085,A
8.1,0.0,0.0,B
0.0,0.0,0.113,A
10.0,0.0,0.0,B
2.0,0.0,0.0,A
6.0,7.0,0.0,B
4.0,2.0,0.0,A
0.0,14.0,0.0,C
5.5,0.0,0.0,A
1.6,0.0,0.0,A
8.0,0.0,0.0,B
2.5,0.0,0.0,A
6.0,0.0,0.0,A
11.0,0.0,0.0,B
6.0,8.0,0.0,B
4.5,0.0,0.0,A
7.0,0.0,0.0,B
4.0,0.0,0.0,A
1.25,0.0,0.0,A
6.0,0.0,0.0,A
0.0,6.0,0.045,B
3.0,11.0,0.0,B
2.34,0.0,0.007,A
2.1,0.8,0.004,A
2.1,0.8,0.004,A
0.0,0.26,0.0,A
4.0,0.0,0.0,A
2.0,0.0,0.0,A
8.0,0.0,0.0,B
9.0,0.0,0.0,B
3.0,0.0,0.0,A
3.0,0.0,0.0,A
3.0,0.0,0.0,A
3.0,0.0,0.0,A
3.4,0.0,0.0,A
4.5,9.0,0.005,B
12.0,20.3,0.13,C
4.5,0.0,0.0,A
6.0,0.0,0.0,A
14.0,0.0,0.0,B
2.6,0.0,0.0,A
11.0,0.005,0.0,B
6.5,0.0,0.0,A
5.7,0.0,0.0,A
5.6,0.0,0.0,A
18.0,0.0,0.0,C
6.5,0.0,0.0,A
14.0,0.0,0.0,B
14.0,0.0,0.0,B
1.0,0.11,0.0,A
1.0,12.0,0.0,B
0.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,11.0,0.0,B
0.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,0.0,0.0,A
5.0,0.0,0.0,A
0.5,0.0,0.0,A
0.0,0.015,0.0,A
0.0,14.0,0.0,C
0.0,12.0,0.02,B
3.5,8.0,0.13,B
0.0,9.0,0.0,B
0.0,12.0,0.0,B
0.0,13.0,0.0,C
0.0,9.0,0.035,B
0.0,9.0,0.015,B
0.0,12.0,0.025,B
0.0,12.0,0.065,B
0.0,9.0,0.0,B
0.0,12.0,0.015,B
0.0,9.0,0.0,B
0.0,12.0,0.01,B
4.0,16.0,0.06,C
1.0,0.0,0.0,A
3.0,14.0,0.0,C
1.0,0.0,0.0,A
2.0,0.0,0.0,A
4.0,0.0,0.0,A
3.5,16.0,0.0,C
1.5,0.18,0.0,A
2.5,6.0,0.0,B
2.0,8.0,0.0,B
2.0,8.0,0.065,B
0.0,0.0,0.0,A
0.0,0.0,0.0,A
0.5,0.0,0.0,A
6.0,0.0,0.0,A
0.0,0.0,0.0,A
5.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,1.0,0.0,A
0.0,0.0,0.0,A
0.0,1.0,0.0,A
1.5,0.0,0.0,A
0.0,0.005,0.0,A
4.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,0.0,0.0,A
0.5,3.0,0.0,A
0.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,0.0,0.0,A
1.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,8.0,0.0,B
6.0,0.0,0.0,A
6.0,0.24,0.0,A
0.0,0.0,0.0,A
4.0,0.0,0.0,A
0.0,0.0,0.0,A
0.0,0.0,0.0,A
3.0,11.0,0.0,B
1.0,0.0,0.17,A
7.0,13.0,0.24,C
4.0,0.0,0.11,A
0.02,0.0,0.0,A
2.5,7.0,0.0,B
1.8,4.0,0.018,A
5.5,3.5,0.025,A
2.0,5.0,0.015,A
1.54,0.0,0.0,A
2.5,0.038,0.0,A
1.5,0.014,0.0,A
10.6,0.0,0.0,B
0.0,0.0,0.0,A
3.0,6.0,0.035,B
3.0,6.0,0.03,B
2.0,3.0,0.055,A
2.0,3.0,0.02,A
0.0,5.0,0.0,A
0.0,10.0,0.025,B
0.0,10.0,0.025,B
0.0,2.0,0.26,A
0.5,4.0,0.0,A
2.0,2.0,0.56,B
0.0,10.0,0.25,B
2.0,3.0,0.06,A
3.5,6.0,0.045,B
6.0,2.0,0.21,A
2.0,25.0,0.15,C
4.0,5.0,0.08,A
2.0,15.0,0.1,C
4.0,5.0,0.065,A
3.5,6.0,0.045,B
4.0,5.0,0.085,A
